type,Problem,approximation-scheme,baseline,graph-name,thread-count,vertices,edges,treshold,b,m,preprocessing-time,tc-time,total-runtime,size-of-BF,CSR-size,total-size,approximated-count
RRR,JP-OV,1H,JP-OV_1H,movielens-10m-noRatings.el,16,28139,170398,0.01,35,0,-1,0.00277372,-0.997226,4.18633,2.81475,7.00108,0
RRR,JP-OV,BF,JP-OV_BF,email-dnc.el,16,1,0,0.1,1,32,5.6145e-05,2.528e-05,8.1425e-05,2.28882e-05,7.62939e-06,3.05176e-05,0
RRR,JP-OV,1H,JP-OV_1H,C500-9.el,16,501,112332,0.0001,1,0,-1,0.000323614,-0.999676,0.00764465,1.71787,1.72552,0
RRR,JP-OV,BF,JP-OV_BF,email-dnc.el,16,1,0,1,1,32,6.8896e-05,7.926e-06,7.6822e-05,2.28882e-05,7.62939e-06,3.05176e-05,0
RRR,JP-OV,BF,JP-OV_BF,gupta3.el,16,16784,4653322,0.1,1,1467,0.361188,0.281596,0.642784,3.24931,71.1321,74.3814,1132097
RRR,JP-OV,BF,JP-OV_BF,bio-CE-GN.el,16,2220,53683,0.0003,1,32,0.00514888,0.00185582,0.0070047,0.0508118,0.836075,0.886887,8495
RRR,JP-OV,1H,JP-OV_1H,trdheim.el,16,22099,956613,2,298,0,-1,0.0367905,-0.963209,25.4589,14.7654,40.2243,0
RRR,JP-OV,1H,JP-OV_1H,bio-CE-CX.el,16,15229,245952,0.003,1,0,0.0289828,0.00110758,0.0300904,0.29047,3.86912,4.15959,29837
RRR,JP-OV,1H,JP-OV_1H,web-NotreDame.el,16,325730,1090108,3e-05,1,0,-1,0.00284867,-0.997151,4.97025,19.1189,24.0891,0
RRR,JP-OV,1H,JP-OV_1H,C2000-5.el,16,2001,999836,0.0001,1,0,-1,0.0012626,-0.998737,0.0305328,15.2716,15.3021,0
RRR,JP-OV,BF,JP-OV_BF,nasasrb.el,16,54871,1311227,0.1,1,32,0.126087,0.022705,0.148792,1.2559,20.4264,21.6823,699621
RRR,JP-OV,1H,JP-OV_1H,ca-dblp-2010.el,16,226414,716460,3e-05,1,0,-1,0.00199575,-0.998004,3.4548,12.6597,16.1145,0
RRR,JP-OV,1H,JP-OV_1H,ca-dblp-2010.el,16,226414,716460,0.5,119,0,-1,0.0146463,-0.985354,106.235,12.6597,118.895,0
RRR,JP-OV,BF,JP-OV_BF,ca-AstroPh.el,16,17904,196972,0.0003,1,32,0.0233161,0.00487208,0.0281882,0.40979,3.14215,3.55194,83636
RRR,JP-OV,BF,JP-OV_BF,web-NotreDame.el,16,325730,1090108,3e-05,1,32,0.228053,0.0187592,0.246813,7.45537,19.1189,26.5742,348862
RRR,JP-OV,BF,JP-OV_BF,viscorocks.el,16,37763,562241,0.001,1,32,0.0603852,0.00897131,0.0693565,0.864326,8.86723,9.73155,297567
RRR,JP-OV,BASE,JP-OV_BASE,ca-AstroPh.el,16,17904,196972,0,0,0,0,0.0136442,0.0136442,0,3.14215,3.14215,110065
RRR,JP-OV,BF,JP-OV_BF,ca-dblp-2010.el,16,226414,716460,0.0001,1,32,0.160887,0.0151129,0.176,5.18221,12.6597,17.8419,322875
RRR,JP-OV,1H,JP-OV_1H,bio-HS-CX.el,16,4413,108818,0.01,4,0,0.0132915,0.000774551,0.014066,0.134674,1.6941,1.82877,40646
RRR,JP-OV,1H,JP-OV_1H,socfb-UF.el,16,35112,1465654,0.0003,2,0,-1,0.00836966,-0.99163,0.80365,22.632,23.4356,0
RRR,JP-OV,BF,JP-OV_BF,bio-CE-CX.el,16,15229,245952,0.001,1,32,0.0261302,0.00438395,0.0305141,0.348564,3.86912,4.21768,42950
RRR,JP-OV,1H,JP-OV_1H,insecta-ant-colony2-day16.el,16,132,4041,1,108,0,-1,0.00188416,-0.998116,0.0563965,0.0626678,0.119064,0
RRR,JP-OV,BF,JP-OV_BF,econ-psmigr1.el,16,3141,410781,0.001,1,32,0.0330398,0.00862908,0.0416688,0.0718918,6.29198,6.36388,2089
RRR,JP-OV,BF,JP-OV_BF,movielens-10m-noRatings.el,16,28139,170398,0.3,1,1067,0.0285544,0.00825032,0.0368047,4.10582,2.81475,6.92057,24978
RRR,JP-OV,1H,JP-OV_1H,insecta-ant-colony2-day16.el,16,132,4041,0.1,10,0,-1,0.000412194,-0.999588,0.00704956,0.0626678,0.0697174,0
RRR,JP-OV,1H,JP-OV_1H,ca-dblp-2012.el,16,317081,1049866,3e-05,1,0,-1,0.00370967,-0.99629,4.83827,18.4388,23.2771,0
RRR,JP-OV,1H,JP-OV_1H,bio-HS-CX.el,16,4413,108818,0.0001,1,0,-1,0.000235341,-0.999765,0.067337,1.6941,1.76144,0
RRR,JP-OV,BF,JP-OV_BF,ca-dblp-2010.el,16,226414,716460,0.5,1,119,0.157707,0.0156243,0.173332,7.34146,12.6597,20.0012,316450
RRR,JP-OV,BF,JP-OV_BF,socfb-UF.el,16,35112,1465654,0.3,1,2473,0.138398,0.0764731,0.214871,11.0167,22.632,33.6487,144264
RRR,JP-OV,1H,JP-OV_1H,bio-CE-CX.el,16,15229,245952,0.001,1,0,0.0287514,0.000449008,0.0292004,0.232376,3.86912,4.10149,0
RRR,JP-OV,BF,JP-OV_BF,econ-beaflw.el,16,508,44899,0.5,1,247,0.00381319,0.00626666,0.0100798,0.0242233,0.68898,0.713203,42939
RRR,JP-OV,BF,JP-OV_BF,insecta-ant-colony3-day01.el,16,161,11139,0.5,1,79,0.00120104,0.00141872,0.00261976,0.00445271,0.171196,0.175649,11135
RRR,JP-OV,1H,JP-OV_1H,econ-orani678.el,16,2530,86768,0.001,1,0,0.00847314,0.000569805,0.00904294,0.0482559,1.34328,1.39153,33217
RRR,JP-OV,BF,JP-OV_BF,gupta3.el,16,16784,4653322,0.03,1,440,0.361307,0.125409,0.486716,1.20049,71.1321,72.3326,731279
RRR,JP-OV,BF,JP-OV_BF,ia-wikiquote-user-edits.el,16,94757,238421,2,1,33426,0.455458,0.221178,0.676635,379.362,4.36095,383.723,55038
RRR,JP-OV,1H,JP-OV_1H,qc2534.el,16,2535,230413,0.0001,1,0,-1,0.000267612,-0.999732,0.038681,3.53516,3.57384,0
RRR,JP-OV,BF,JP-OV_BF,econ-beacxc.el,16,498,42175,0.001,1,32,0.00397335,0.00383131,0.00780466,0.0113983,0.647339,0.658737,249
RRR,JP-OV,1H,JP-OV_1H,econ-psmigr1.el,16,3141,410781,0.003,8,0,0.0389846,0.00437559,0.0433602,0.143784,6.29198,6.43577,223707
RRR,JP-OV,1H,JP-OV_1H,econ-orani678.el,16,2530,86768,0.03,46,0,0.013672,0.00592464,0.0195966,0.482559,1.34328,1.82584,44977
RRR,JP-OV,BF,JP-OV_BF,nemeth24.el,16,9507,748522,3e-05,1,32,0.0614729,0.0093834,0.0708563,0.217598,11.4941,11.7117,54895
RRR,JP-OV,1H,JP-OV_1H,econ-psmigr1.el,16,3141,410781,0.5,1372,0,0.167408,0.216231,0.383638,16.4872,6.29198,22.7792,393995
RRR,JP-OV,1H,JP-OV_1H,copresence-InVS15.el,16,1871,16725,0.1,20,0,-1,0.000605523,-0.999394,0.171295,0.269478,0.440773,0
RRR,JP-OV,1H,JP-OV_1H,gupta3.el,16,16784,4653322,3e-05,1,0,-1,0.00483813,-0.995162,0.256104,71.1321,71.3882,0
RRR,JP-OV,1H,JP-OV_1H,web-NotreDame.el,16,325730,1090108,0.001,10,0,-1,0.00750114,-0.992499,17.3959,19.1189,36.5147,0
RRR,JP-OV,BF,JP-OV_BF,Si10H16.el,16,17078,429423,0.1,1,39,0.041049,0.00886306,0.049912,0.390884,6.68277,7.07365,23779
RRR,JP-OV,BF,JP-OV_BF,hamming10-4.el,16,1025,434176,0.0001,1,32,0.0338469,0.0149148,0.0487617,0.0234604,6.63282,6.65628,0
RRR,JP-OV,BASE,JP-OV_BASE,hamming10-4.el,16,1025,434176,0,0,0,0,0.256783,0.256783,0,6.63282,6.63282,434176
RRR,JP-OV,1H,JP-OV_1H,CO.el,16,221120,782144,0.0001,1,0,-1,0.00174262,-0.998257,3.37402,13.6216,16.9956,0
RRR,JP-OV,BF,JP-OV_BF,bio-CE-CX.el,16,15229,245952,0.0001,1,32,0.0262169,0.0042156,0.0304325,0.348564,3.86912,4.21768,40901
RRR,JP-OV,BF,JP-OV_BF,bio-WormNet-v3.el,16,16347,762822,0.5,1,636,0.0666158,0.0207651,0.0873808,1.54338,11.7645,13.3078,89089
RRR,JP-OV,1H,JP-OV_1H,C500-9.el,16,501,112332,0.01,4,0,-1,0.0013586,-0.998641,0.0152893,1.71787,1.73316,0
RRR,JP-OV,BF,JP-OV_BF,gupta3.el,16,16784,4653322,0.0001,1,32,0.364061,0.0806227,0.444684,0.384155,71.1321,71.5163,4984
RRR,JP-OV,BASE,JP-OV_BASE,bio-DR-CX.el,16,3289,84940,0,0,0,0,0.0144748,0.0144748,0,1.32117,1.32117,17802
RRR,JP-OV,1H,JP-OV_1H,C500-9.el,16,501,112332,1,468,0,-1,0.0890018,-0.910998,0.902069,1.71787,2.61994,0
RRR,JP-OV,BF,JP-OV_BF,econ-beacxc.el,16,498,42175,0.03,1,32,0.00353536,0.00349926,0.00703462,0.0113983,0.647339,0.658737,541
RRR,JP-OV,BF,JP-OV_BF,trdheim.el,16,22099,956613,2,1,298,0.0841504,0.0240472,0.108198,1.20129,14.7654,15.9666,866973
RRR,JP-OV,BF,JP-OV_BF,torso3.el,16,259157,734028,2,1,40,0.182566,0.0160274,0.198593,6.17878,13.1776,19.3564,166270
RRR,JP-OV,BASE,JP-OV_BASE,qc2534.el,16,2535,230413,0,0,0,0,0.0126698,0.0126698,0,3.53516,3.53516,228060
RRR,JP-OV,BF,JP-OV_BF,qc2534.el,16,2535,230413,2,1,364,0.0187793,0.00609942,0.0248787,0.157142,3.53516,3.69231,228060
RRR,JP-OV,1H,JP-OV_1H,email-dnc.el,16,1,0,0.03,1,0,-1,1.1399e-05,-0.999989,1.52588e-05,7.62939e-06,2.28882e-05,0
RRR,JP-OV,BF,JP-OV_BF,qc2534.el,16,2535,230413,0.0003,1,32,0.019322,0.00529001,0.024612,0.0580215,3.53516,3.59319,14028
RRR,JP-OV,1H,JP-OV_1H,socfb-UF.el,16,35112,1465654,0.03,247,0,-1,0.208984,-0.791016,33.6194,22.632,56.2513,0
RRR,JP-OV,BF,JP-OV_BF,C2000-5.el,16,2001,999836,0.3,1,322,0.0767345,0.0279328,0.104667,0.114498,15.2716,15.3861,332347
RRR,JP-OV,1H,JP-OV_1H,bio-DR-CX.el,16,3289,84940,0.3,149,0,-1,0.0133189,-0.986681,1.91962,1.32117,3.2408,0
RRR,JP-OV,1H,JP-OV_1H,insecta-ant-colony6-day02.el,16,165,10272,0.003,1,0,-1,4.1454e-05,-0.999959,0.0025177,0.157997,0.160515,0
RRR,JP-OV,1H,JP-OV_1H,copresence-InVS15.el,16,1871,16725,1,207,0,-1,0.00420403,-0.995796,1.50597,0.269478,1.77545,0
RRR,JP-OV,1H,JP-OV_1H,Si10H16.el,16,17078,429423,0.01,3,0,0.0488357,0.00202976,0.0508655,0.456032,6.68277,7.1388,232005
RRR,JP-OV,BF,JP-OV_BF,econ-beacxc.el,16,498,42175,0.1,1,48,0.00350992,0.00411475,0.00762467,0.0123482,0.647339,0.659687,5131
RRR,JP-OV,1H,JP-OV_1H,email-dnc.el,16,1,0,0.5,1,0,-1,1.8964e-05,-0.999981,1.52588e-05,7.62939e-06,2.28882e-05,0
RRR,JP-OV,BF,JP-OV_BF,viscorocks.el,16,37763,562241,0.0001,1,32,0.0606783,0.0108927,0.0715711,0.864326,8.86723,9.73155,301385
RRR,JP-OV,1H,JP-OV_1H,bn-mouse_retina_1.el,16,1123,90811,0.01,7,0,-1,0.00162601,-0.998374,0.047123,1.39423,1.44136,0
RRR,JP-OV,BF,JP-OV_BF,bio-HS-CX.el,16,4413,108818,0.1,1,47,0.0107527,0.0029239,0.0136766,0.105214,1.6941,1.79931,27750
RRR,JP-OV,BF,JP-OV_BF,ca-dblp-2012.el,16,317081,1049866,0.3,1,102,0.225706,0.0229856,0.248692,9.67654,18.4388,28.1154,428815
RRR,JP-OV,1H,JP-OV_1H,econ-psmigr2.el,16,3141,410781,2,5488,0,-1,0.23796,-0.76204,65.8049,6.29198,72.0969,0
RRR,JP-OV,BF,JP-OV_BF,bio-DR-CX.el,16,3289,84940,1,1,497,0.00850107,0.00340794,0.011909,0.257204,1.32117,1.57838,16560
RRR,JP-OV,BF,JP-OV_BF,ia-retweet-pol.el,16,18470,48053,0.03,1,32,0.0118929,0.00168884,0.0135818,0.422745,0.874146,1.29689,10003
RRR,JP-OV,BF,JP-OV_BF,insecta-ant-colony2-day16.el,16,132,4041,2,1,216,0.000525628,0.00116717,0.0016928,0.0059166,0.0626678,0.0685844,4001
RRR,JP-OV,BF,JP-OV_BF,bio-CE-PG.el,16,1871,47754,0.03,1,32,0.0045795,0.00237315,0.00695265,0.0428238,0.742943,0.785767,3917
RRR,JP-OV,1H,JP-OV_1H,copresence-InVS15.el,16,1871,16725,3e-05,1,0,-1,0.000117544,-0.999882,0.0285492,0.269478,0.298027,0
RRR,JP-OV,BF,JP-OV_BF,ca-dblp-2012.el,16,317081,1049866,1,1,343,0.235058,0.0302783,0.265337,18.7483,18.4388,37.1871,399097
RRR,JP-OV,BF,JP-OV_BF,bio-WormNet-v3.el,16,16347,762822,3e-05,1,32,0.0661854,0.0104287,0.0766141,0.374153,11.7645,12.1386,24421
RRR,JP-OV,BF,JP-OV_BF,econ-beaflw.el,16,508,44899,0.001,1,32,0.00374173,0.00455988,0.00830161,0.0116272,0.68898,0.700607,880
RRR,JP-OV,BF,JP-OV_BF,bn-mouse_brain_1.el,16,213,16089,0.01,1,32,0.00170558,0.00202878,0.00373436,0.00487518,0.247124,0.251999,99
RRR,JP-OV,BF,JP-OV_BF,bio-DR-CX.el,16,3289,84940,0.01,1,32,0.00858005,0.00229691,0.010877,0.0752792,1.32117,1.39645,8065
RRR,JP-OV,1H,JP-OV_1H,socfb-UF.el,16,35112,1465654,0.3,2473,0,-1,0.218738,-0.781262,331.773,22.632,354.405,0
RRR,JP-OV,1H,JP-OV_1H,nemeth24.el,16,9507,748522,0.003,1,0,-1,0.000500984,-0.999499,0.145065,11.4941,11.6391,0
RRR,JP-OV,BF,JP-OV_BF,ca-AstroPh.el,16,17904,196972,3e-05,1,32,0.0230464,0.00458425,0.0276307,0.40979,3.14215,3.55194,81341
RRR,JP-OV,BF,JP-OV_BF,movielens-10m-noRatings.el,16,28139,170398,0.0003,1,32,0.0256786,0.00406415,0.0297428,0.644051,2.81475,3.4588,24198
RRR,JP-OV,BF,JP-OV_BF,bmw7st_1.el,16,141348,492578,0.0001,1,32,0.0996286,0.0113555,0.110984,3.2352,8.59454,11.8297,281619
RRR,JP-OV,BF,JP-OV_BF,insecta-ant-colony5-day01.el,16,153,9053,3e-05,1,32,0.00100957,0.00143018,0.00243976,0.00350189,0.139305,0.142807,934
RRR,JP-OV,BF,JP-OV_BF,appu.el,16,14001,919552,0.3,1,87,0.0773973,0.0204611,0.0978584,0.400572,14.1381,14.5386,57543
RRR,JP-OV,1H,JP-OV_1H,rim.el,16,22561,677576,0.1,11,0,-1,0.00441419,-0.995586,1.29095,10.5111,11.8021,0
RRR,JP-OV,1H,JP-OV_1H,qc2534.el,16,2535,230413,3e-05,1,0,-1,0.000283028,-0.999717,0.038681,3.53516,3.57384,0
RRR,JP-OV,1H,JP-OV_1H,hamming10-4.el,16,1025,434176,0.3,254,0,-1,0.104327,-0.895673,1.0088,6.63282,7.64162,0
RRR,JP-OV,BF,JP-OV_BF,nemeth24.el,16,9507,748522,1,1,192,0.0618031,0.0177616,0.0795647,0.39893,11.4941,11.893,686991
RRR,JP-OV,BF,JP-OV_BF,socfb-UF.el,16,35112,1465654,3e-05,1,32,0.129483,0.0195352,0.149018,0.80365,22.632,23.4356,107924
RRR,JP-OV,1H,JP-OV_1H,C500-9.el,16,501,112332,0.003,1,0,-1,0.00106135,-0.998939,0.00955582,1.71787,1.72743,0
RRR,JP-OV,BF,JP-OV_BF,bio-WormNet-v3.el,16,16347,762822,0.01,1,32,0.0663767,0.00874744,0.0751241,0.374153,11.7645,12.1386,27042
RRR,JP-OV,1H,JP-OV_1H,hamming10-4.el,16,1025,434176,2,1696,0,-1,0.348747,-0.651253,6.64711,6.63282,13.2799,0
RRR,JP-OV,BF,JP-OV_BF,bio-grid-yeast.el,16,6008,156945,0.001,1,32,0.0146589,0.00344003,0.0180989,0.137512,2.44063,2.57814,14265
RRR,JP-OV,BF,JP-OV_BF,CO.el,16,221120,782144,0.1,1,32,0.130752,0.0140846,0.144836,5.06104,13.6216,18.6826,97694
RRR,JP-OV,BF,JP-OV_BF,bio-grid-yeast.el,16,6008,156945,0.1,1,255,0.0152303,0.00404424,0.0192746,0.292213,2.44063,2.73284,23755
RRR,JP-OV,1H,JP-OV_1H,gupta3.el,16,16784,4653322,0.0001,1,0,-1,0.0105392,-0.989461,0.320129,71.1321,71.4522,0
RRR,JP-OV,BF,JP-OV_BF,SiO.el,16,33402,642127,0.3,1,174,0.0647944,0.0119157,0.0767101,1.30604,10.0529,11.359,131182
RRR,JP-OV,1H,JP-OV_1H,ted_AB.el,16,10606,347610,1,195,0,-1,0.0147868,-0.985213,8.05128,5.38503,13.4363,0
RRR,JP-OV,BF,JP-OV_BF,bio-CE-CX.el,16,15229,245952,0.5,1,187,0.0256462,0.00634401,0.0319903,0.624511,3.86912,4.49363,72242
RRR,JP-OV,BF,JP-OV_BF,fb-messages.el,16,1900,13838,0.1,1,32,0.00262907,0.000865733,0.00349481,0.0434875,0.225647,0.269135,2173
RRR,JP-OV,BF,JP-OV_BF,Si10H16.el,16,17078,429423,0.001,1,32,0.0409689,0.00869424,0.0496632,0.390884,6.68277,7.07365,37213
RRR,JP-OV,1H,JP-OV_1H,ia-enron-email-dynamic.el,16,87274,297456,0.0001,1,0,-1,0.000656233,-0.999344,1.3317,5.20467,6.53636,0
RRR,JP-OV,1H,JP-OV_1H,ca-dblp-2012.el,16,317081,1049866,0.3,102,0,-1,0.0218686,-0.978131,128.214,18.4388,146.653,0
RRR,JP-OV,BF,JP-OV_BF,nemeth24.el,16,9507,748522,0.001,1,32,0.0619924,0.011785,0.0737774,0.217598,11.4941,11.7117,30634
RRR,JP-OV,BF,JP-OV_BF,fb-wosn-friends.el,16,63732,817090,0.3,1,329,0.094364,0.0226049,0.116969,3.70755,12.954,16.6616,120789
RRR,JP-OV,BF,JP-OV_BF,movielens-10m-noRatings.el,16,28139,170398,2,1,7116,0.0510019,0.0355005,0.0865024,24.3934,2.81475,27.2082,15446
RRR,JP-OV,1H,JP-OV_1H,econ-beacxc.el,16,498,42175,0.0003,1,0,-1,0.000240012,-0.99976,0.00759888,0.647339,0.654938,0
RRR,JP-OV,1H,JP-OV_1H,bio-WormNet-v3.el,16,16347,762822,3e-05,1,0,-1,0.00099452,-0.999005,0.249435,11.7645,12.0139,0
RRR,JP-OV,BF,JP-OV_BF,fb-messages.el,16,1900,13838,3e-05,1,32,0.00257101,0.000779615,0.00335062,0.0434875,0.225647,0.269135,2439
RRR,JP-OV,BF,JP-OV_BF,bio-CE-PG.el,16,1871,47754,0.003,1,32,0.00449945,0.00230962,0.00680907,0.0428238,0.742943,0.785767,4161
RRR,JP-OV,BF,JP-OV_BF,bio-HS-LC.el,16,4227,39484,0.01,1,32,0.00539994,0.00139195,0.0067919,0.0967484,0.634727,0.731476,6715
RRR,JP-OV,1H,JP-OV_1H,bio-DM-CX.el,16,4040,76717,0.0001,1,0,-1,0.000204019,-0.999796,0.0616455,1.20143,1.26308,0
RRR,JP-OV,1H,JP-OV_1H,bio-CE-CX.el,16,15229,245952,1,375,0,-1,0.0190754,-0.980925,22.0176,3.86912,25.8868,0
RRR,JP-OV,BF,JP-OV_BF,SiO.el,16,33402,642127,0.003,1,32,0.0648873,0.0113497,0.076237,0.764511,10.0529,10.8174,62167
RRR,JP-OV,BF,JP-OV_BF,qc2534.el,16,2535,230413,0.0001,1,32,0.0191625,0.00437511,0.0235376,0.0580215,3.53516,3.59319,14878
RRR,JP-OV,BF,JP-OV_BF,econ-orani678.el,16,2530,86768,0.01,1,32,0.00819091,0.00399978,0.0121907,0.0579071,1.34328,1.40118,1368
RRR,JP-OV,BF,JP-OV_BF,econ-psmigr1.el,16,3141,410781,0.1,1,274,0.0332322,0.0153137,0.048546,0.161757,6.29198,6.45374,178880
RRR,JP-OV,BF,JP-OV_BF,bio-DR-CX.el,16,3289,84940,0.0001,1,32,0.00852335,0.00248202,0.0110054,0.0752792,1.32117,1.39645,8627
RRR,JP-OV,1H,JP-OV_1H,bio-CE-GN.el,16,2220,53683,0.0003,1,0,-1,0.000163156,-0.999837,0.0338745,0.836075,0.869949,0
RRR,JP-OV,BF,JP-OV_BF,torso3.el,16,259157,734028,0.3,1,32,0.166245,0.0141817,0.180427,5.93163,13.1776,19.1092,144736
RRR,JP-OV,BF,JP-OV_BF,email-dnc.el,16,1,0,0.3,1,32,6.0603e-05,1.5102e-05,7.5705e-05,2.28882e-05,7.62939e-06,3.05176e-05,0
RRR,JP-OV,1H,JP-OV_1H,nasasrb.el,16,54871,1311227,2,550,0,-1,0.0311983,-0.968802,115.961,20.4264,136.388,0
RRR,JP-OV,BF,JP-OV_BF,torso3.el,16,259157,734028,0.003,1,32,0.169696,0.0143759,0.184072,5.93163,13.1776,19.1092,145327
RRR,JP-OV,1H,JP-OV_1H,fb-wosn-friends.el,16,63732,817090,0.03,32,0,-1,0.0230568,-0.976943,8.75226,12.954,21.7063,0
RRR,JP-OV,1H,JP-OV_1H,bmw7st_1.el,16,141348,492578,0.03,6,0,-1,0.00271349,-0.997287,5.392,8.59454,13.9865,0
RRR,JP-OV,BF,JP-OV_BF,insecta-ant-colony5-day01.el,16,153,9053,2,1,300,0.0007684,0.00137943,0.00214783,0.00831699,0.139305,0.147622,9050
RRR,JP-OV,1H,JP-OV_1H,bio-HS-CX.el,16,4413,108818,0.3,141,0,-1,0.0135445,-0.986456,2.44097,1.6941,4.13507,0
RRR,JP-OV,1H,JP-OV_1H,SiO.el,16,33402,642127,0.001,1,0,0.0722308,0.00087954,0.0731103,0.509674,10.0529,10.5626,0
RRR,JP-OV,1H,JP-OV_1H,C2000-5.el,16,2001,999836,3e-05,1,0,-1,0.00114551,-0.998854,0.0305328,15.2716,15.3021,0
RRR,JP-OV,1H,JP-OV_1H,ca-dblp-2012.el,16,317081,1049866,0.03,10,0,-1,0.0143861,-0.985614,16.934,18.4388,35.3728,0
RRR,JP-OV,BF,JP-OV_BF,bio-DM-CX.el,16,4040,76717,0.5,1,181,0.00685986,0.00252618,0.00938604,0.161819,1.20143,1.36325,20693
RRR,JP-OV,1H,JP-OV_1H,econ-psmigr2.el,16,3141,410781,0.5,1372,0,0.165846,0.177548,0.343394,16.4872,6.29198,22.7792,393995
RRR,JP-OV,1H,JP-OV_1H,jester2.el,16,50693,1727574,0.1,5069,0,-1,0.20582,-0.79418,981.009,26.7474,1007.76,0
RRR,JP-OV,BASE,JP-OV_BASE,ca-dblp-2012.el,16,317081,1049866,0,0,0,0,0.0165228,0.0165228,0,18.4388,18.4388,556831
RRR,JP-OV,1H,JP-OV_1H,econ-psmigr1.el,16,3141,410781,1,2744,0,-1,0.205081,-0.794919,32.9264,6.29198,39.2184,0
RRR,JP-OV,BF,JP-OV_BF,bio-HS-LC.el,16,4227,39484,0.3,1,119,0.00492945,0.0018469,0.00677635,0.13706,0.634727,0.771788,12501
RRR,JP-OV,BF,JP-OV_BF,ca-dblp-2012.el,16,317081,1049866,0.01,1,32,0.223422,0.0230778,0.2465,7.25741,18.4388,25.6962,440232
RRR,JP-OV,BF,JP-OV_BF,bio-CE-GN.el,16,2220,53683,0.03,1,32,0.00564601,0.00168159,0.0073276,0.0508118,0.836075,0.886887,6595
RRR,JP-OV,1H,JP-OV_1H,bio-HS-LC.el,16,4227,39484,2,794,0,-1,0.00315454,-0.996845,12.8675,0.634727,13.5023,0
RRR,JP-OV,1H,JP-OV_1H,jester2.el,16,50693,1727574,0.0003,15,0,-1,0.0133734,-0.986627,3.67419,26.7474,30.4216,0
RRR,JP-OV,1H,JP-OV_1H,fb-messages.el,16,1900,13838,1,255,0,-1,0.00133094,-0.998669,1.87721,0.225647,2.10286,0
RRR,JP-OV,BF,JP-OV_BF,gupta3.el,16,16784,4653322,0.0003,1,32,0.363782,0.098643,0.462425,0.384155,71.1321,71.5163,4356
RRR,JP-OV,BF,JP-OV_BF,torso3.el,16,259157,734028,0.5,1,32,0.166981,0.0135757,0.180557,5.93163,13.1776,19.1092,147779
RRR,JP-OV,1H,JP-OV_1H,bio-SC-HT.el,16,2084,63027,0.001,1,0,0.00707411,0.000195804,0.00726992,0.0317993,0.977615,1.00941,0
RRR,JP-OV,1H,JP-OV_1H,bio-SC-HT.el,16,2084,63027,0.5,236,0,0.0218658,0.0143602,0.036226,1.90796,0.977615,2.88557,55419
RRR,JP-OV,BF,JP-OV_BF,bio-HS-CX.el,16,4413,108818,0.5,1,236,0.0107418,0.0033812,0.014123,0.20622,1.6941,1.90032,32427
RRR,JP-OV,1H,JP-OV_1H,econ-orani678.el,16,2530,86768,3e-05,1,0,-1,0.000210471,-0.99979,0.0386047,1.34328,1.38188,0
RRR,JP-OV,BF,JP-OV_BF,bio-CE-GN.el,16,2220,53683,0.1,1,32,0.0056511,0.00147305,0.00712416,0.0508118,0.836075,0.886887,8416
RRR,JP-OV,1H,JP-OV_1H,ia-retweet-pol.el,16,18470,48053,0.003,2,0,-1,0.000532581,-0.999467,0.422745,0.874146,1.29689,0
RRR,JP-OV,1H,JP-OV_1H,hamming10-4.el,16,1025,434176,1,848,0,-1,0.326807,-0.673193,3.33138,6.63282,9.9642,0
RRR,JP-OV,BF,JP-OV_BF,nasasrb.el,16,54871,1311227,0.5,1,137,0.125597,0.0236477,0.149245,1.93618,20.4264,22.3625,781723
RRR,JP-OV,1H,JP-OV_1H,ca-AstroPh.el,16,17904,196972,2,1008,0,-1,0.0133063,-0.986694,69.1179,3.14215,72.2601,0
RRR,JP-OV,BF,JP-OV_BF,web-NotreDame.el,16,325730,1090108,0.5,1,5360,0.440039,0.192373,0.632411,214.342,19.1189,233.461,526069
RRR,JP-OV,1H,JP-OV_1H,Si10H16.el,16,17078,429423,0.03,11,0,0.0611421,0.00442986,0.0655719,0.977211,6.68277,7.65998,224413
RRR,JP-OV,1H,JP-OV_1H,nasasrb.el,16,54871,1311227,0.001,1,0,-1,0.00139432,-0.998606,0.837265,20.4264,21.2636,0
RRR,JP-OV,1H,JP-OV_1H,bio-SC-HT.el,16,2084,63027,0.0001,1,0,-1,0.000173791,-0.999826,0.0317993,0.977615,1.00941,0
RRR,JP-OV,1H,JP-OV_1H,SiO.el,16,33402,642127,0.1,58,0,0.170579,0.0153243,0.185903,7.89995,10.0529,17.9529,160981
RRR,JP-OV,1H,JP-OV_1H,ca-AstroPh.el,16,17904,196972,0.0001,1,0,-1,0.000479815,-0.99952,0.273193,3.14215,3.41534,0
RRR,JP-OV,1H,JP-OV_1H,insecta-ant-colony2-day16.el,16,132,4041,0.0003,1,0,-1,5.3387e-05,-0.999947,0.00201416,0.0626678,0.064682,0
RRR,JP-OV,1H,JP-OV_1H,bio-DR-CX.el,16,3289,84940,1,497,0,-1,0.0190242,-0.980976,6.28582,1.32117,7.60699,0
RRR,JP-OV,1H,JP-OV_1H,bio-HS-CX.el,16,4413,108818,2,946,0,-1,0.016755,-0.983245,15.9925,1.6941,17.6866,0
RRR,JP-OV,BF,JP-OV_BF,econ-beacxc.el,16,498,42175,1,1,489,0.00350467,0.00609178,0.00959645,0.0384693,0.647339,0.685808,39955
